2025-04-28 11:54:35,537 | WARNING  | django.request | Not Found: /favicon.ico
2025-05-17 17:01:03,738 | INFO     | app.pdf_extractor | MCQ pre-detection result: True
2025-05-17 17:01:04,271 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-05-17 17:01:11,258 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-17 17:01:11,261 | ERROR    | app.pdf_extractor | Error in LLM chain: Failed to parse ExamExtraction from completion {"extracted_questions": [{"question_no": 1, "question_statement": "Which one of the following is not an element of \"Entity Relationship Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Entity", "is_selected": false}, {"letter": "B", "text": "Cardinality", "is_selected": false}, {"letter": "C", "text": "Data Store", "is_selected": false}, {"letter": "D", "text": "Modality", "is_selected": false}], "selected_option": null}, {"question_no": 2, "question_statement": "Which one of the following is not an element of \"Data Flow Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Data Flow", "is_selected": false}, {"letter": "B", "text": "External Entity", "is_selected": false}, {"letter": "C", "text": "Data Store", "is_selected": false}, {"letter": "D", "text": "Relationship", "is_selected": false}], "selected_option": null}, {"question_no": 3, "question_statement": "Which one of the following is not an element of \"State Transition Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "State", "is_selected": false}, {"letter": "B", "text": "State Transition", "is_selected": false}, {"letter": "C", "text": "Entity", "is_selected": false}, {"letter": "D", "text": "Action", "is_selected": false}], "selected_option": null}, {"question_no": 4, "question_statement": "Which one of the following is not a type of \"External Entity\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Users", "is_selected": false}, {"letter": "B", "text": "External System", "is_selected": false}, {"letter": "C", "text": "Data stores of the system under consideration", "is_selected": false}, {"letter": "D", "text": "None of the above", "is_selected": false}], "selected_option": null}, {"question_no": 5, "question_statement": "Which element of \"Data Flow Diagram\" contains unidirectional flow of data?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Data Flow", "is_selected": false}, {"letter": "B", "text": "Data Store", "is_selected": false}], "selected_option": null}, {"question_no": 6, "question_statement": "The documentation of \"State Transition Diagram\" is known as", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Process Specification", "is_selected": false}, {"letter": "B", "text": "Mini Specification", "is_selected": false}, {"letter": "C", "text": "Control Specification", "is_selected": false}, {"letter": "D", "text": "Data Dictionary", "is_selected": false}], "selected_option": null}, {"question_no": 7, "question_statement": "In \"State Transition Diagram\", which one of the following is found as process in \"Data Flow Diagram\"?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "State", "is_selected": false}, {"letter": "B", "text": "State Transition", "is_selected": false}, {"letter": "C", "text": "Action", "is_selected": false}, {"letter": "D", "text": "Event", "is_selected": false}], "selected_option": null}, {"question_no": 8, "question_statement": "Using \"Top Down Approach\" to develop \"Data Flow Diagram\" is known as", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Balancing Concept", "is_selected": false}, {"letter": "B", "text": "Decomposition Concept", "is_selected": false}, {"letter": "C", "text": "Abstraction Concept", "is_selected": false}, {"letter": "D", "text": "Refinement Concept", "is_selected": false}], "selected_option": null}, {"question_no": 9, "question_statement": "Every flow shown going into or out of a process bubble, should be carried out to its lower level diagram as it is known as", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "Balancing Concept", "is_selected": false}, {"letter": "B", "text": "Decomposition Concept", "is_selected": false}, {"letter": "C", "text": "Abstraction Concept", "is_selected": false}, {"letter": "D", "text": "Refinement Concept", "is_selected": false}], "selected_option": null}, {"question_no": 10, "question_statement": "In \"State Transition Diagram\", a state can have only one source state and one destination state?", "complete_answer": "No answer provided", "is_mcq": true, "options": [{"letter": "A", "text": "True", "is_selected": false}, {"letter": "B", "text": "False", "is_selected": false}], "selected_option": null}, {"question_no": null, "question_statement": "What Software Process Model would you choose and why? State your answers under the headings of stated facts, assumptions, selected process model, reasons, and project working.", "complete_answer": "Stated Facts: *All the departments are to be integrated under one system where they can work independently. The time limit given is within the year. Risk is also involved in this.*\n\nAssumptions:\n\n*As the system is for university and it includes all the departments, we can combine them under one system so they can function independently.*\n\n*Selected Process Models:*\n\n*The selected process model will be* **Incremental RAD model**. *And as the risk is involved, we will also use* ***spiral model*** *in the start.*\n\n*Reasons:*\n\n*The reason to select RAD process model is the time limit as well as other factors. Each department is working independently already. We just need to combine them under one system which means that we already have components and these components will be pieced together to make one system. The* ***Component-based development*** *is the specialty of RAD model. Due to risk factor, we will be using* ***spiral model*** *to eliminate it.*", "is_mcq": false, "options": null, "selected_option": null}]}. Got: 2 validation errors for ExamExtraction
extracted_questions.10.question_no.str
  Input should be a valid string [type=string_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
extracted_questions.10.question_no.int
  Input should be a valid integer [type=int_type, input_value=None, input_type=NoneType]
    For further information visit https://errors.pydantic.dev/2.11/v/int_type
For troubleshooting, visit: https://python.langchain.com/docs/troubleshooting/errors/OUTPUT_PARSING_FAILURE 
2025-05-17 17:01:16,689 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-17 17:01:16,692 | INFO     | app.pdf_extractor | Extracted 11 questions using fallback method
2025-05-17 17:01:16,693 | INFO     | app.views | Extracted 11 questions
2025-05-17 17:01:16,694 | INFO     | app.views | Extracted questions summary: 10 MCQs, 1 subjective questions
2025-05-17 17:01:16,695 | INFO     | app.views | Rendering OCR extracted view with 11 questions
2025-05-17 17:04:22,972 | INFO     | app.views | grade_exam view called
2025-05-17 17:04:22,973 | INFO     | app.views | [DEBUG] Extracted data received: [
  {
    "question_no": 1,
    "question_statement": "Which one of the following is not an element of \"Entity Relationship Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. Entity",
      "B. Cardinality",
      "C. Data Store",
      "D. Modality"
    ],
    "selected_option": "C. Data Store",
    "complete_answer": "C. Data Store"
  },
  {
    "question_no": 2,
    "question_statement": "Which one of the following is not an element of \"Data Flow Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. Data Flow",
      "B. External Entity",
      "C. Data Store",
      "D. Relationship"
    ],
    "selected_option": "D. Relationship",
    "complete_answer": "D. Relationship"
  },
  {
    "question_no": 3,
    "question_statement": "Which one of the following is not an element of \"State Transition Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. State",
      "B. State Transition",
      "C. Entity",
      "D. Action"
    ],
    "selected_option": "C. Entity",
    "complete_answer": "C. Entity"
  },
  {
    "question_no": 4,
    "question_statement": "Which one of the following is not a type of \"External Entity\"?",
    "is_mcq": true,
    "options": [
      "A. Users",
      "B. External System",
      "C. Data stores of the system under consideration",
      "D. None of the above"
    ],
    "selected_option": "C. Data stores of the system under consideration",
    "complete_answer": "C. Data stores of the system under consideration"
  },
  {
    "question_no": 5,
    "question_statement": "Which element of \"Data Flow Diagram\" contains unidirectional flow of data?",
    "is_mcq": true,
    "options": [
      "A. Data Flow",
      "B. Data Store"
    ],
    "selected_option": "A. Data Flow",
    "complete_answer": "A. Data Flow"
  },
  {
    "question_no": 6,
    "question_statement": "The documentation of \"State Transition Diagram\" is known as",
    "is_mcq": true,
    "options": [
      "A. Process Specification",
      "B. Mini Specification",
      "C. Control Specification",
      "D. Data Dictionary"
    ],
    "selected_option": "B. Mini Specification",
    "complete_answer": "B. Mini Specification"
  },
  {
    "question_no": 7,
    "question_statement": "In \"State Transition Diagram\", which one of the following is found as process in \"Data Flow Diagram\"?",
    "is_mcq": true,
    "options": [
      "A. State",
      "B. State Transition",
      "C. Action",
      "D. Event"
    ],
    "selected_option": "C. Action",
    "complete_answer": "C. Action"
  },
  {
    "question_no": 8,
    "question_statement": "Using \"Top Down Approach\" to develop \"Data Flow Diagram\" is known as",
    "is_mcq": true,
    "options": [
      "A. Balancing Concept",
      "B. Decomposition Concept",
      "C. Abstraction Concept",
      "D. Refinement Concept"
    ],
    "selected_option": "B. Decomposition Concept",
    "complete_answer": "B. Decomposition Concept"
  },
  {
    "question_no": 9,
    "question_statement": "Every flow shown going into or out of a process bubble, should be carried out to its lower level diagram as it is known as",
    "is_mcq": true,
    "options": [
      "A. Balancing Concept",
      "B. Decomposition Concept",
      "C. Abstraction Concept",
      "D. Refinement Concept"
    ],
    "selected_option": "A. Balancing Concept",
    "complete_answer": "A. Balancing Concept"
  },
  {
    "question_no": 10,
    "question_statement": "In \"State Transition Diagram\", a state can have only one source state and one destination state?",
    "is_mcq": true,
    "options": [
      "A. True",
      "B. False"
    ],
    "selected_option": "B. False",
    "complete_answer": "B. False"
  },
  {
    "question_no": 11,
    "question_statement": "What Software Process Model would you choose and why? State your answers under the headings of stated facts, assumptions, selected process model, reasons, and project working.",
    "is_mcq": false,
    "options": [],
    "selected_option": "",
    "complete_answer": "Stated Facts: *All the departments are to be integrated under one system where they can work independently. The time limit given is within the year. Risk is also involved in this.*\n\nAssumptions:\n\n*As the system is for university and it includes all the departments, we can combine them under one system so they can function independently.*\n\n*Selected Process Models:*\n\n*The selected process model will be* **Incremental RAD model**. *And as the risk is involved, we will also use* ***spiral model*** *in the start.*\n\n*Reasons:*\n\n*The reason to select RAD process model is the time limit as well as other factors. Each department is working independently already. We just need to combine them under one system which means that we already have components and these components will be pieced together to make one system. The* ***Component-based development*** *is the specialty of RAD model. Due to risk factor, we will be using* ***spiral model*** *to eliminate it.*"
  }
]
2025-05-17 17:04:22,990 | INFO     | app.views | Received 11 questions for grading
2025-05-17 17:04:22,991 | INFO     | app.utils.evaluator | Initial MCQ count: 10 out of 11 questions
2025-05-17 17:04:22,992 | INFO     | app.utils.evaluator | Updated MCQ count after detection: 10 out of 11 questions
2025-05-17 17:04:23,220 | INFO     | app.utils.evaluator | Starting exam evaluation for 11 questions
2025-05-17 17:04:23,220 | INFO     | app.utils.evaluator | Grading MCQ question 1
2025-05-17 17:04:23,220 | ERROR    | app.utils.evaluator | Error grading MCQ 1: 'str' object has no attribute 'get'
2025-05-17 17:04:23,221 | INFO     | app.utils.evaluator | Evaluated question 1: score=100
2025-05-17 17:04:23,221 | INFO     | app.utils.evaluator | Grading MCQ question 2
2025-05-17 17:04:23,221 | ERROR    | app.utils.evaluator | Error grading MCQ 2: 'str' object has no attribute 'get'
2025-05-17 17:04:23,221 | INFO     | app.utils.evaluator | Evaluated question 2: score=100
2025-05-17 17:04:23,222 | INFO     | app.utils.evaluator | Grading MCQ question 3
2025-05-17 17:04:23,222 | ERROR    | app.utils.evaluator | Error grading MCQ 3: 'str' object has no attribute 'get'
2025-05-17 17:04:23,222 | INFO     | app.utils.evaluator | Evaluated question 3: score=100
2025-05-17 17:04:23,222 | INFO     | app.utils.evaluator | Grading MCQ question 4
2025-05-17 17:04:23,223 | ERROR    | app.utils.evaluator | Error grading MCQ 4: 'str' object has no attribute 'get'
2025-05-17 17:04:23,223 | INFO     | app.utils.evaluator | Evaluated question 4: score=100
2025-05-17 17:04:23,223 | INFO     | app.utils.evaluator | Grading MCQ question 5
2025-05-17 17:04:23,223 | ERROR    | app.utils.evaluator | Error grading MCQ 5: 'str' object has no attribute 'get'
2025-05-17 17:04:23,224 | INFO     | app.utils.evaluator | Evaluated question 5: score=100
2025-05-17 17:04:23,224 | INFO     | app.utils.evaluator | Grading MCQ question 6
2025-05-17 17:04:23,224 | ERROR    | app.utils.evaluator | Error grading MCQ 6: 'str' object has no attribute 'get'
2025-05-17 17:04:23,224 | INFO     | app.utils.evaluator | Evaluated question 6: score=100
2025-05-17 17:04:23,224 | INFO     | app.utils.evaluator | Grading MCQ question 7
2025-05-17 17:04:23,225 | ERROR    | app.utils.evaluator | Error grading MCQ 7: 'str' object has no attribute 'get'
2025-05-17 17:04:23,225 | INFO     | app.utils.evaluator | Evaluated question 7: score=100
2025-05-17 17:04:23,225 | INFO     | app.utils.evaluator | Grading MCQ question 8
2025-05-17 17:04:23,225 | ERROR    | app.utils.evaluator | Error grading MCQ 8: 'str' object has no attribute 'get'
2025-05-17 17:04:23,226 | INFO     | app.utils.evaluator | Evaluated question 8: score=100
2025-05-17 17:04:23,226 | INFO     | app.utils.evaluator | Grading MCQ question 9
2025-05-17 17:04:23,227 | ERROR    | app.utils.evaluator | Error grading MCQ 9: 'str' object has no attribute 'get'
2025-05-17 17:04:23,235 | INFO     | app.utils.evaluator | Evaluated question 9: score=100
2025-05-17 17:04:23,235 | INFO     | app.utils.evaluator | Grading MCQ question 10
2025-05-17 17:04:23,235 | ERROR    | app.utils.evaluator | Error grading MCQ 10: 'str' object has no attribute 'get'
2025-05-17 17:04:23,235 | INFO     | app.utils.evaluator | Evaluated question 10: score=100
2025-05-17 17:04:23,236 | INFO     | app.utils.evaluator | Grading subjective question 11
2025-05-17 17:04:26,030 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-17 17:04:26,031 | INFO     | app.utils.evaluator | Evaluated question 11: score=80
2025-05-17 17:04:26,031 | INFO     | app.utils.evaluator | Processed 10 MCQs and 1 subjective questions
2025-05-17 17:04:26,032 | INFO     | app.views | [DEBUG] Evaluation result: evaluations=[QuestionEvaluation(question_no='1', score=100, feedback='Option C. Data Store was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='2', score=100, feedback='Option D. Relationship was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='3', score=100, feedback='Option C. Entity was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='4', score=100, feedback='Option C. Data stores of the system under consideration was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='5', score=100, feedback='Option A. Data Flow was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='6', score=100, feedback='Option B. Mini Specification was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='7', score=100, feedback='Option C. Action was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='8', score=100, feedback='Option B. Decomposition Concept was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='9', score=100, feedback='Option A. Balancing Concept was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='10', score=100, feedback='Option B. False was selected. MCQ response graded automatically.'), QuestionEvaluation(question_no='11', score=80, feedback='Good attempt, but lacks depth in reasons and project working. Consider more specific examples and details.')] total_score=98 overall_feedback='Outstanding performance! You demonstrated excellent understanding of the subject matter.'
2025-05-17 17:04:26,033 | INFO     | app.views | [DEBUG] Stored evaluation_json in session: {
  "evaluations": [
    {
      "question_no": "1",
      "score": 100,
      "feedback": "Option C. Data Store was selected. MCQ response graded automatically."
    },
    {
      "question_no": "2",
      "score": 100,
      "feedback": "Option D. Relationship was selected. MCQ response graded automatically."
    },
    {
      "question_no": "3",
      "score": 100,
      "feedback": "Option C. Entity was selected. MCQ response graded automatically."
    },
    {
      "question_no": "4",
      "score": 100,
      "feedback": "Option C. Data stores of the system under consideration was selected. MCQ response graded automatically."
    },
    {
      "question_no": "5",
      "score": 100,
      "feedback": "Option A. Data Flow was selected. MCQ response graded automatically."
    },
    {
      "question_no": "6",
      "score": 100,
      "feedback": "Option B. Mini Specification was selected. MCQ response graded automatically."
    },
    {
      "question_no": "7",
      "score": 100,
      "feedback": "Option C. Action was selected. MCQ response graded automatically."
    },
    {
      "question_no": "8",
      "score": 100,
      "feedback": "Option B. Decomposition Concept was selected. MCQ response graded automatically."
    },
    {
      "question_no": "9",
      "score": 100,
      "feedback": "Option A. Balancing Concept was selected. MCQ response graded automatically."
    },
    {
      "question_no": "10",
      "score": 100,
      "feedback": "Option B. False was selected. MCQ response graded automatically."
    },
    {
      "question_no": "11",
      "score": 80,
      "feedback": "Good attempt, but lacks depth in reasons and project working. Consider more specific examples and details."
    }
  ],
  "total_score": 98,
  "overall_feedback": "Outstanding performance! You demonstrated excellent understanding of the subject matter."
}
2025-05-17 17:04:26,038 | INFO     | app.views | [DEBUG] Response data being sent to frontend: {'status': 'success', 'evaluation_json': '{\n  "evaluations": [\n    {\n      "question_no": "1",\n      "score": 100,\n      "feedback": "Option C. Data Store was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "2",\n      "score": 100,\n      "feedback": "Option D. Relationship was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "3",\n      "score": 100,\n      "feedback": "Option C. Entity was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "4",\n      "score": 100,\n      "feedback": "Option C. Data stores of the system under consideration was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "5",\n      "score": 100,\n      "feedback": "Option A. Data Flow was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "6",\n      "score": 100,\n      "feedback": "Option B. Mini Specification was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "7",\n      "score": 100,\n      "feedback": "Option C. Action was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "8",\n      "score": 100,\n      "feedback": "Option B. Decomposition Concept was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "9",\n      "score": 100,\n      "feedback": "Option A. Balancing Concept was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "10",\n      "score": 100,\n      "feedback": "Option B. False was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "11",\n      "score": 80,\n      "feedback": "Good attempt, but lacks depth in reasons and project working. Consider more specific examples and details."\n    }\n  ],\n  "total_score": 98,\n  "overall_feedback": "Outstanding performance! You demonstrated excellent understanding of the subject matter."\n}', 'total_questions': 11}
2025-05-17 17:04:28,062 | INFO     | app.views | [DEBUG] output view
2025-05-17 17:04:28,063 | INFO     | app.views | [DEBUG] Raw evaluation JSON from session: {
  "evaluations": [
    {
      "question_no": "1",
      "score": 100,
      "feedback": "Option C. Data Store was selected. MCQ response graded automatically."
    },
    {
      "question_no": "2",
      "score": 100,
      "feedback": "Option D. Relationship was selected. MCQ response graded automatically."
    },
    {
      "question_no": "3",
      "score": 100,
      "feedback": "Option C. Entity was selected. MCQ response graded automatically."
    },
    {
      "question_no": "4",
      "score": 100,
      "feedback": "Option C. Data stores of the system under consideration was selected. MCQ response graded automatically."
    },
    {
      "question_no": "5",
      "score": 100,
      "feedback": "Option A. Data Flow was selected. MCQ response graded automatically."
    },
    {
      "question_no": "6",
      "score": 100,
      "feedback": "Option B. Mini Specification was selected. MCQ response graded automatically."
    },
    {
      "question_no": "7",
      "score": 100,
      "feedback": "Option C. Action was selected. MCQ response graded automatically."
    },
    {
      "question_no": "8",
      "score": 100,
      "feedback": "Option B. Decomposition Concept was selected. MCQ response graded automatically."
    },
    {
      "question_no": "9",
      "score": 100,
      "feedback": "Option A. Balancing Concept was selected. MCQ response graded automatically."
    },
    {
      "question_no": "10",
      "score": 100,
      "feedback": "Option B. False was selected. MCQ response graded automatically."
    },
    {
      "question_no": "11",
      "score": 80,
      "feedback": "Good attempt, but lacks depth in reasons and project working. Consider more specific examples and details."
    }
  ],
  "total_score": 98,
  "overall_feedback": "Outstanding performance! You demonstrated excellent understanding of the subject matter."
}
2025-05-17 17:04:28,069 | INFO     | app.views | [DEBUG] Parsed evaluation data: {'evaluations': [{'question_no': '1', 'score': 100, 'feedback': 'Option C. Data Store was selected. MCQ response graded automatically.'}, {'question_no': '2', 'score': 100, 'feedback': 'Option D. Relationship was selected. MCQ response graded automatically.'}, {'question_no': '3', 'score': 100, 'feedback': 'Option C. Entity was selected. MCQ response graded automatically.'}, {'question_no': '4', 'score': 100, 'feedback': 'Option C. Data stores of the system under consideration was selected. MCQ response graded automatically.'}, {'question_no': '5', 'score': 100, 'feedback': 'Option A. Data Flow was selected. MCQ response graded automatically.'}, {'question_no': '6', 'score': 100, 'feedback': 'Option B. Mini Specification was selected. MCQ response graded automatically.'}, {'question_no': '7', 'score': 100, 'feedback': 'Option C. Action was selected. MCQ response graded automatically.'}, {'question_no': '8', 'score': 100, 'feedback': 'Option B. Decomposition Concept was selected. MCQ response graded automatically.'}, {'question_no': '9', 'score': 100, 'feedback': 'Option A. Balancing Concept was selected. MCQ response graded automatically.'}, {'question_no': '10', 'score': 100, 'feedback': 'Option B. False was selected. MCQ response graded automatically.'}, {'question_no': '11', 'score': 80, 'feedback': 'Good attempt, but lacks depth in reasons and project working. Consider more specific examples and details.'}], 'total_score': 98, 'overall_feedback': 'Outstanding performance! You demonstrated excellent understanding of the subject matter.'}
2025-05-17 17:04:28,070 | INFO     | app.views | [DEBUG] Extracted data from session available
2025-05-17 17:04:28,071 | INFO     | app.views | [DEBUG] Rendering output template with context: {'evaluation_json': '{\n  "evaluations": [\n    {\n      "question_no": "1",\n      "score": 100,\n      "feedback": "Option C. Data Store was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "2",\n      "score": 100,\n      "feedback": "Option D. Relationship was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "3",\n      "score": 100,\n      "feedback": "Option C. Entity was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "4",\n      "score": 100,\n      "feedback": "Option C. Data stores of the system under consideration was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "5",\n      "score": 100,\n      "feedback": "Option A. Data Flow was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "6",\n      "score": 100,\n      "feedback": "Option B. Mini Specification was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "7",\n      "score": 100,\n      "feedback": "Option C. Action was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "8",\n      "score": 100,\n      "feedback": "Option B. Decomposition Concept was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "9",\n      "score": 100,\n      "feedback": "Option A. Balancing Concept was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "10",\n      "score": 100,\n      "feedback": "Option B. False was selected. MCQ response graded automatically."\n    },\n    {\n      "question_no": "11",\n      "score": 80,\n      "feedback": "Good attempt, but lacks depth in reasons and project working. Consider more specific examples and details."\n    }\n  ],\n  "total_score": 98,\n  "overall_feedback": "Outstanding performance! You demonstrated excellent understanding of the subject matter."\n}', 'extracted_data_json': '[{"question_no": 1, "question_statement": "Which one of the following is not an element of \\"Entity Relationship Diagram\\"?", "is_mcq": true, "options": ["A. Entity", "B. Cardinality", "C. Data Store", "D. Modality"], "selected_option": "C. Data Store", "complete_answer": "C. Data Store"}, {"question_no": 2, "question_statement": "Which one of the following is not an element of \\"Data Flow Diagram\\"?", "is_mcq": true, "options": ["A. Data Flow", "B. External Entity", "C. Data Store", "D. Relationship"], "selected_option": "D. Relationship", "complete_answer": "D. Relationship"}, {"question_no": 3, "question_statement": "Which one of the following is not an element of \\"State Transition Diagram\\"?", "is_mcq": true, "options": ["A. State", "B. State Transition", "C. Entity", "D. Action"], "selected_option": "C. Entity", "complete_answer": "C. Entity"}, {"question_no": 4, "question_statement": "Which one of the following is not a type of \\"External Entity\\"?", "is_mcq": true, "options": ["A. Users", "B. External System", "C. Data stores of the system under consideration", "D. None of the above"], "selected_option": "C. Data stores of the system under consideration", "complete_answer": "C. Data stores of the system under consideration"}, {"question_no": 5, "question_statement": "Which element of \\"Data Flow Diagram\\" contains unidirectional flow of data?", "is_mcq": true, "options": ["A. Data Flow", "B. Data Store"], "selected_option": "A. Data Flow", "complete_answer": "A. Data Flow"}, {"question_no": 6, "question_statement": "The documentation of \\"State Transition Diagram\\" is known as", "is_mcq": true, "options": ["A. Process Specification", "B. Mini Specification", "C. Control Specification", "D. Data Dictionary"], "selected_option": "B. Mini Specification", "complete_answer": "B. Mini Specification"}, {"question_no": 7, "question_statement": "In \\"State Transition Diagram\\", which one of the following is found as process in \\"Data Flow Diagram\\"?", "is_mcq": true, "options": ["A. State", "B. State Transition", "C. Action", "D. Event"], "selected_option": "C. Action", "complete_answer": "C. Action"}, {"question_no": 8, "question_statement": "Using \\"Top Down Approach\\" to develop \\"Data Flow Diagram\\" is known as", "is_mcq": true, "options": ["A. Balancing Concept", "B. Decomposition Concept", "C. Abstraction Concept", "D. Refinement Concept"], "selected_option": "B. Decomposition Concept", "complete_answer": "B. Decomposition Concept"}, {"question_no": 9, "question_statement": "Every flow shown going into or out of a process bubble, should be carried out to its lower level diagram as it is known as", "is_mcq": true, "options": ["A. Balancing Concept", "B. Decomposition Concept", "C. Abstraction Concept", "D. Refinement Concept"], "selected_option": "A. Balancing Concept", "complete_answer": "A. Balancing Concept"}, {"question_no": 10, "question_statement": "In \\"State Transition Diagram\\", a state can have only one source state and one destination state?", "is_mcq": true, "options": ["A. True", "B. False"], "selected_option": "B. False", "complete_answer": "B. False"}, {"question_no": 11, "question_statement": "What Software Process Model would you choose and why? State your answers under the headings of stated facts, assumptions, selected process model, reasons, and project working.", "is_mcq": false, "options": [], "selected_option": "", "complete_answer": "Stated Facts: *All the departments are to be integrated under one system where they can work independently. The time limit given is within the year. Risk is also involved in this.*\\n\\nAssumptions:\\n\\n*As the system is for university and it includes all the departments, we can combine them under one system so they can function independently.*\\n\\n*Selected Process Models:*\\n\\n*The selected process model will be* **Incremental RAD model**. *And as the risk is involved, we will also use* ***spiral model*** *in the start.*\\n\\n*Reasons:*\\n\\n*The reason to select RAD process model is the time limit as well as other factors. Each department is working independently already. We just need to combine them under one system which means that we already have components and these components will be pieced together to make one system. The* ***Component-based development*** *is the specialty of RAD model. Due to risk factor, we will be using* ***spiral model*** *to eliminate it.*"}]', 'debug_info': {'has_evaluation_data': True, 'data_type': 'dict', 'session_keys': ['_auth_user_id', '_auth_user_backend', '_auth_user_hash', 'evaluation_json', 'extracted_data']}}
2025-05-18 11:47:16,444 | WARNING  | django.request | Not Found: /favicon.ico
2025-05-18 13:03:19,424 | INFO     | app.views | Processing latest upload: D:\FYP 17th march\New folder\app\uploads\SE_Quiz_Rw0ZYk1.pdf
2025-05-18 13:03:19,535 | INFO     | app.pdf_extractor | Total pages in PDF: 2
2025-05-18 13:03:19,750 | INFO     | app.pdf_extractor | Successfully extracted 2 page images
2025-05-18 13:03:34,689 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-18 13:03:34,715 | INFO     | app.pdf_extractor | Successfully extracted text from page 1
2025-05-18 13:03:50,558 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2025-05-18 13:03:50,561 | INFO     | app.pdf_extractor | Successfully extracted text from page 2
2025-05-18 13:03:50,562 | INFO     | app.pdf_extractor | Total extracted text length: 3408 characters
2025-05-18 13:03:50,577 | INFO     | app.pdf_extractor | MCQ pre-detection result: True
2025-05-18 13:03:51,021 | INFO     | app.pdf_extractor | Invoking LLM chain to extract data...
2025-05-18 13:03:58,027 | INFO     | httpx | HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
